# wave, tp
1.212224448897795628e+04,6.257958538933900972e-01
1.221643286573146361e+04,6.283635472358949370e-01
1.231062124248496912e+04,6.306255234903184181e-01
1.240480961923847644e+04,6.328298428127826503e-01
1.249899799599198559e+04,6.342757903081532866e-01
1.259318637274549110e+04,6.347339810635783675e-01
1.268737474949899843e+04,6.343212564818515586e-01
1.278156312625250575e+04,6.338142488853709677e-01
1.287575150300601126e+04,6.332558445216446286e-01
1.296993987975951859e+04,6.328478120777718541e-01
1.306412825651302592e+04,6.317951094694653769e-01
1.315831663326653324e+04,6.304697087582189496e-01
1.325250501002003875e+04,6.284860271664191034e-01
1.334669338677354790e+04,6.263718009694465572e-01
1.344088176352705523e+04,6.243434071143717512e-01
1.353507014028056074e+04,6.222398855888769953e-01
1.362925851703406806e+04,6.195749242621920727e-01
1.372344689378757721e+04,6.169026155452826954e-01
1.381763527054108272e+04,6.143806290067099773e-01
1.391182364729458823e+04,6.119051634266239326e-01
1.400601202404809737e+04,6.094453207784334969e-01
1.410020040080160288e+04,6.077899409071064740e-01
1.419438877755510839e+04,6.061203715365415245e-01
1.428857715430861754e+04,6.048516262793868226e-01
1.438276553106212486e+04,6.037458422696494464e-01
1.447695390781563037e+04,6.025728670494451267e-01
1.457114228456913770e+04,6.012837413581403334e-01
1.466533066132264685e+04,5.998685093882676345e-01
1.475951903807615236e+04,5.985398603449026966e-01
1.485370741482965968e+04,5.973648123304331481e-01
1.494789579158316701e+04,5.960790148394434773e-01
1.504208416833667434e+04,5.943540095400160483e-01
1.513627254509017985e+04,5.924139008395586936e-01
1.523046092184368717e+04,5.904931968292560507e-01
1.532464929859719450e+04,5.885232516364167221e-01
1.541883767535070001e+04,5.866453191981740867e-01
1.551302605210420916e+04,5.850305015722736535e-01
1.560721442885771648e+04,5.835506068637482668e-01
1.570140280561122199e+04,5.820346110630295611e-01
1.579559118236472932e+04,5.802406743510518661e-01
1.588977955911823847e+04,5.787825941387835238e-01
1.598396793587174398e+04,5.776306693484236643e-01
1.607815631262524948e+04,5.763621373885742249e-01
1.617234468937875863e+04,5.753276943941733057e-01
1.626653306613226414e+04,5.744231933401845458e-01
1.636072144288577147e+04,5.736346939598229167e-01
1.645490981963928061e+04,5.727187735249638090e-01
1.654909819639278794e+04,5.718258504848137136e-01
1.664328657314629163e+04,5.710178485708929941e-01
1.673747494989979896e+04,5.706879462289832228e-01
1.683166332665330629e+04,5.706316117255784137e-01
1.692585170340681361e+04,5.703518282199497857e-01
1.702004008016031730e+04,5.699411475334327237e-01
1.711422845691382827e+04,5.698000436758458020e-01
1.720841683366733560e+04,5.698842226046469950e-01
1.730260521042083928e+04,5.704020090962607092e-01
1.739679358717435025e+04,5.702693715183683176e-01
1.749098196392785758e+04,5.704314632086776582e-01
1.758517034068136127e+04,5.705086924609205079e-01
1.767935871743487223e+04,5.703980325289897957e-01
1.777354709418837956e+04,5.705426530855179923e-01
1.786773547094188325e+04,5.708881306841222525e-01
1.796192384769539058e+04,5.712398381553176474e-01
1.805611222444889790e+04,5.720461398908976980e-01
1.815030060120240523e+04,5.729448474105819367e-01
1.824448897795590892e+04,5.736603561773953031e-01
1.833867735470941989e+04,5.745064524855680865e-01
1.843286573146292722e+04,5.758575245574938384e-01
1.852705410821643090e+04,5.770373770169777705e-01
1.862124248496994187e+04,5.781633104066994377e-01
1.871543086172344920e+04,5.792344972858506358e-01
1.880961923847695289e+04,5.806648810870413957e-01
1.890380761523046021e+04,5.827917915202386334e-01
1.899799599198396754e+04,5.851944372024293628e-01
1.909218436873747487e+04,5.878545133743816598e-01
1.918637274549098220e+04,5.901157484047779844e-01
1.928056112224448952e+04,5.923556378465275607e-01
1.937474949899799685e+04,5.951196440082816563e-01
1.946893787575150054e+04,5.977971222146853947e-01
1.956312625250501151e+04,6.003604278414285123e-01
1.965731462925851883e+04,6.028406212186443458e-01
1.975150300601202252e+04,6.049465799718541925e-01
1.984569138276553349e+04,6.069120173881262792e-01
1.993987975951904082e+04,6.090273412340754255e-01
2.003406813627254451e+04,6.097379643676809069e-01
2.012825651302605183e+04,6.119467830650124895e-01
2.022244488977955916e+04,6.139880151137703246e-01
2.031663326653306649e+04,6.160050964443761767e-01
2.041082164328657018e+04,6.180120503433290668e-01
2.050501002004008114e+04,6.200274047731654248e-01
2.059919839679358847e+04,6.214785824552648830e-01
2.069338677354709216e+04,6.223920633409300018e-01
2.078757515030060313e+04,6.235636199914608158e-01
2.088176352705411045e+04,6.250801378692947274e-01
2.097595190380761414e+04,6.269933212201925787e-01
2.107014028056112511e+04,6.289319656507066369e-01
2.116432865731462880e+04,6.309717089699428128e-01
2.125851703406813613e+04,6.328667369355912564e-01
2.135270541082164345e+04,6.349238769720003672e-01
2.144689378757515078e+04,6.374136799760951044e-01
2.154108216432865811e+04,6.391721905232323753e-01
2.163527054108216180e+04,6.407629524612720173e-01
2.172945891783567276e+04,6.427929215989449663e-01
2.182364729458918009e+04,6.448356634010858901e-01
2.191783567134268378e+04,6.464674837201922486e-01
2.201202404809619475e+04,6.484675014141647598e-01
2.210621242484970207e+04,6.503812106647012259e-01
2.220040080160320576e+04,6.517924724576692475e-01
2.229458917835671309e+04,6.537497249607329142e-01
2.238877755511022042e+04,6.559145480217213331e-01
2.248296593186372775e+04,6.580803234977981031e-01
2.257715430861723507e+04,6.603067235388015987e-01
2.267134268537074240e+04,6.627176370319930454e-01
2.276553106212424973e+04,6.648505493033999292e-01
2.285971943887775342e+04,6.670466873203819702e-01
2.295390781563126438e+04,6.690870654863088074e-01
2.304809619238477171e+04,6.705370434155011328e-01
2.314228456913827540e+04,6.717667842884902374e-01
2.323647294589178637e+04,6.737820292109972797e-01
2.333066132264529369e+04,6.753839568480155542e-01
2.342484969939879738e+04,6.771780868997545610e-01
2.351903807615230471e+04,6.790326573278032685e-01
2.361322645290581204e+04,6.809494077685332991e-01
2.370741482965931937e+04,6.826075814166510103e-01
2.380160320641282306e+04,6.841159485352025227e-01
2.389579158316633402e+04,6.855129493709659627e-01
2.398997995991984135e+04,6.875075052063901460e-01
2.408416833667334504e+04,6.890472871960807710e-01
2.417835671342685600e+04,6.908514378984029758e-01
2.427254509018036333e+04,6.927355885183484885e-01
2.436673346693386702e+04,6.951869732342379482e-01
2.446092184368737435e+04,6.979536397391535862e-01
2.455511022044088168e+04,7.004280486561519359e-01
2.464929859719438900e+04,7.027019431848167130e-01
2.474348697394789633e+04,7.051166135610751340e-01
2.483767535070140366e+04,7.077949393231404152e-01
2.493186372745491099e+04,7.098057595527142993e-01
2.502605210420841468e+04,7.110326806406942479e-01
2.512024048096192564e+04,7.122444206802923672e-01
2.521442885771543297e+04,7.136166175804093958e-01
2.530861723446893666e+04,7.150820966915273358e-01
2.540280561122244762e+04,7.170290091740367799e-01
2.549699398797595495e+04,7.186468218839363598e-01
2.559118236472945864e+04,7.202001349954749720e-01
2.568537074148296597e+04,7.217619756420439181e-01
2.577955911823647330e+04,7.232642796102485283e-01
2.587374749498998062e+04,7.247439151024878123e-01
2.596793587174348431e+04,7.262301047635431051e-01
2.606212424849699528e+04,7.275360525586140881e-01
2.615631262525050261e+04,7.287135850489182554e-01
2.625050100200401357e+04,7.297186172202921872e-01
2.634468937875751726e+04,7.305033706761187018e-01
2.643887775551102459e+04,7.313989220986319983e-01
2.653306613226452828e+04,7.323191081591415852e-01
2.662725450901803924e+04,7.327314730784308949e-01
2.672144288577154293e+04,7.328840016159596793e-01
2.681563126252505026e+04,7.333155937551320003e-01
2.690981963927856123e+04,7.336753696158041516e-01
2.700400801603206492e+04,7.335566514930111914e-01
2.709819639278557224e+04,7.341757253119981508e-01
2.719238476953908321e+04,7.338988516085377389e-01
2.728657314629258690e+04,7.334981860342704163e-01
2.738076152304609423e+04,7.332884390411429365e-01
2.747494989979959792e+04,7.328171437119107567e-01
2.756913827655310888e+04,7.321817656949062281e-01
2.766332665330661621e+04,7.317564919602448370e-01
2.775751503006011990e+04,7.311174217932543407e-01
2.785170340681363086e+04,7.307570858582373985e-01
2.794589178356713455e+04,7.306454573295696475e-01
2.804008016032064188e+04,7.305749125963281188e-01
2.813426853707415285e+04,7.305898331945375190e-01
2.822845691382765654e+04,7.306029274236987003e-01
2.832264529058116386e+04,7.304301719066176313e-01
2.841683366733467483e+04,7.303586725502587695e-01
2.851102204408817852e+04,7.304157451991177830e-01
2.860521042084168585e+04,7.303869437408482268e-01
2.869939879759518954e+04,7.306846457680316043e-01
2.879358717434870050e+04,7.308502862024016666e-01
2.888777555110220783e+04,7.308617130672333539e-01
2.898196392785571152e+04,7.311769497671330997e-01
2.907615230460922248e+04,7.317070317814374780e-01
2.917034068136272617e+04,7.322668641678818924e-01
2.926452905811623350e+04,7.327261818344720234e-01
2.935871743486974447e+04,7.330737349969659311e-01
2.945290581162324816e+04,7.335887548225088484e-01
2.954709418837675548e+04,7.344539093631311522e-01
2.964128256513025917e+04,7.355753198413921279e-01
2.973547094188377014e+04,7.366686268970771279e-01
2.982965931863727747e+04,7.375209456511272466e-01
2.992384769539078115e+04,7.383318918935288799e-01
3.001803607214429212e+04,7.390349736720429608e-01
3.011222444889779581e+04,7.397465399264219199e-01
3.020641282565130314e+04,7.403423590463681370e-01
3.030060120240481410e+04,7.410078134401327787e-01
3.039478957915831779e+04,7.418206935704994009e-01
3.048897795591182512e+04,7.427820427822819926e-01
3.058316633266533609e+04,7.434642399082149744e-01
3.067735470941883978e+04,7.442338453336567738e-01
3.077154308617234710e+04,7.449724767657625035e-01
3.086573146292585079e+04,7.458176424618756517e-01
3.095991983967936176e+04,7.467286970392296164e-01
3.105410821643286909e+04,7.475527159507641128e-01
3.114829659318637277e+04,7.483564116747982720e-01
3.124248496993988374e+04,7.492825403279502749e-01
3.133667334669338743e+04,7.500654950401389742e-01
3.143086172344689476e+04,7.506945946012359983e-01
3.152505010020040572e+04,7.513970307938068194e-01
3.161923847695390941e+04,7.521285925011964579e-01
3.171342685370741674e+04,7.530165277685931802e-01
3.180761523046092043e+04,7.539453135411577911e-01
3.190180360721443139e+04,7.546601730709525668e-01
3.199599198396793872e+04,7.552796838162947335e-01
3.209018036072144241e+04,7.558231850525640727e-01
3.218436873747495338e+04,7.563221287181234320e-01
3.227855711422845707e+04,7.569749720293150741e-01
3.237274549098196439e+04,7.578816687922764750e-01
3.246693386773547536e+04,7.587259978016061002e-01
3.256112224448897905e+04,7.594122798753605297e-01
